"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.932125,41.325649,0,807,0,184549377,yes,1.000000
1,,0.853247,6.852972,0,779,0,184549377,yes,1.000000
